Name,Short description,Last price,New price,Image name
Apple iPhone 11 128 ГБ Красный,"6.1"" | 12 Мп | 4 ГБ | Single SIM",12 999 лей,11 799 лей,darwin-apple-iphone-11-4-gb-128-gb-red-053.jpg
Apple iPhone 11 128 ГБ Зелёный,"6.1"" | 12 Мп | 4 ГБ | Single SIM",12 999 лей,11 799 лей,darwin-apple-iphone-11-128-gb-green-5295.jpg
Apple iPhone 11 64 ГБ Желтый,"6.1"" | 12 Мп | 4 ГБ | Single SIM",10 999 лей,10 399 лей,darwin-apple-iphone-11-64-gb-yellow-96368.jpg
Apple iPhone 11 64 ГБ Пурпурный,"6.1"" | 12 Мп | 4 ГБ | Single SIM",10 999 лей,10 399 лей,darwin-apple-iphone-11-64-gb-purple-96382.jpg
Apple iPhone 11 64 ГБ Зелёный,"6.1"" | 12 Мп | 4 ГБ | Single SIM",10 999 лей,10 399 лей,darwin-apple-iphone-11-4-gb-64-gb-green-025.jpg
"Apple iPhone 7 Plus 128ГБ, Красный","iOS 5.5"" 128GB 12Mpx",None,None,darwin-apple-iphone-7-plus-128gb-red.jpg
"Apple iPhone XS Max 512ГБ, Золотой","iOS 6.5"" 512GB 12Mpx",20 999 лей,19 999 лей,apple_iphone_xs_max_gold_1d-201208111737-darwin.jpg
Apple iPhone XR 128 ГБ Белый,"6.1"" | 12 Мп | 3 ГБ | Single SIM",12 999 лей,9 999 лей,darwin-apple-iphone-xr-128-gb-white-109215.jpg
Apple iPhone XR 128 ГБ Желтый,"6.1"" | 12 Мп | 3 ГБ | Single SIM",12 999 лей,9 999 лей,iphone_xr_yellow_3.jpg
"Apple iPhone XR 64ГБ, Коралловый","iOS 6.1"" 64GB 12Mpx",11 999 лей,8 999 лей,darwin-apple-iphone-xr-64gb-coral.jpg
"Apple iPhone XS Max 512ГБ, Серый Космос","iOS 6.5"" 512GB 12Mpx",20 999 лей,19 999 лей,darwin-apple-iphone-xs-max-512gb-space-gray.jpg
"Apple iPhone 7 Plus 32ГБ, Розовое Золото","iOS 5.5"" 32GB 12Mpx",11 999 лей,9 599 лей,darwin-apple-iphone-7-plus-32gb-rose-gold.jpg
"Apple iPhone XR 256ГБ, Черный","iOS 6.1"" 256GB 12Mpx",15 499 лей,14 999 лей,apple_iphone_xr_black_1d-201208105650-darwin.jpg
"Apple iPhone XR 256ГБ, Белый","iOS 6.1"" 256GB 12Mpx",16 299 лей,14 999 лей,apple_iphone_xr_white1d-201125054406-darwin.jpg
Apple iPhone XR 64 ГБ Синий,"6.1"" | 12 Мп | 3 ГБ | Single SIM",11 999 лей,8 999 лей,darwin-apple-iphone-xr-64-gb-blue-109235.jpg
"Apple iPhone XR 128ГБ, Коралловый","iOS 6.1"" 128GB 12Mpx",12 999 лей,9 999 лей,darwin-apple-iphone-xr-128gb-coral.jpg
Apple iPhone XR 64 ГБ Красный,"6.1"" | 12 Мп | 3 ГБ | Single SIM",11 999 лей,8 999 лей,darwin-apple-iphone-xr-64-gb-red-109244.jpg
Apple iPhone XR 64 ГБ Черный,"6.1"" | 12 Мп | 3 ГБ | Single SIM",11 999 лей,8 999 лей,darwin-apple-iphone-xr-64-gb-black-109250.jpg
Apple iPhone XR 64 ГБ Белый,"6.1"" | 12 Мп | 3 ГБ | Single SIM",11 999 лей,8 999 лей,darwin-apple-iphone-xr-64-gb-white-109267.jpg
Apple iPhone XR 64 ГБ Желтый,"6.1"" | 12 Мп | 3 ГБ | Single SIM",11 999 лей,8 999 лей,iphone_xr_yellow_3-220526041209-darwin.jpg
"Apple iPhone 7 Plus 32ГБ, Серебряный","iOS 5.5"" 32GB 12Mpx",11 999 лей,9 599 лей,darwin-apple-iphone-7-plus-32gb-silver.jpg
"Apple iPhone XS Max 512ГБ, Серебряный","iOS 6.5"" 512GB 12Mpx",20 999 лей,19 999 лей,apple_iphone_xs_max_silver_1d-201207040250-darwin.jpg
"Apple iPhone 6s 128ГБ, Розовое Золото","iOS, 4.7"", Mono SIM, 128GB, 12Mpx",None,None,darwin-apple-iphone-6s-128gb-rose-gold.jpg
"Apple iPhone XS Max 64ГБ, Золотой","iOS 6.5"" 64GB 12Mpx",17 999 лей,14 999 лей,apple_iphone_xs_max_gold_1d.jpg
"Apple iPhone XS Max 64ГБ, Серебряный","iOS 6.5"" 64GB 12Mpx",17 999 лей,14 999 лей,apple_iphone_xs_max_silver_1d.jpg
"Apple iPhone XS 64ГБ, Серый Космос","iOS 5.8"" 64GB 12Mpx",15 999 лей,13 999 лей,darwin-apple-iphone-xs-64gb-space-gray.jpg
"Apple iPhone XS 64ГБ, Серебряный","iOS 5.8"" 64GB 12Mpx",15 999 лей,13 999 лей,darwin-apple-iphone-xs-64gb-silver.jpg
"Apple iPhone XS 64ГБ, Золотой","iOS 5.8"" 64GB 12Mpx",15 999 лей,13 999 лей,darwin-apple-iphone-xs-64gb-gold.jpg
"Apple iPhone XS 256ГБ, Золотой","iOS 5.8"" 256GB 12Mpx",16 999 лей,15 499 лей,darwin-apple-iphone-xs-256gb-gold.jpg
"Apple iPhone XS 256ГБ, Серебряный","iOS 5.8"" 256GB 12Mpx",16 999 лей,15 499 лей,darwin-apple-iphone-xs-256gb-silver.jpg
"Apple iPhone XS Max 256ГБ, Золотой","iOS 6.5"" 256GB 12Mpx",19 499 лей,16 999 лей,apple_iphone_xs_max_gold_1d-201208111628-darwin.jpg
"Apple iPhone XS Max 256ГБ, Серебряный","iOS 6.5"" 256GB 12Mpx",19 499 лей,16 999 лей,apple_iphone_xs_max_silver_1d-201207040229-darwin.jpg
"Apple iPhone XS Max 256ГБ, Серый Космос","iOS 6.5"" 256GB 12Mpx",19 499 лей,16 999 лей,darwin-apple-iphone-xs-max-256gb-space-gray.jpg
"Apple iPhone XS 512ГБ, Серебряный","iOS 5.8"" 512GB 12Mpx",18 499 лей,16 999 лей,darwin-apple-iphone-xs-512gb-silver.jpg
"Apple iPhone XS 512ГБ, Серый Космос","iOS 5.8"" 512GB 12Mpx",18 499 лей,16 999 лей,darwin-apple-iphone-xs-512gb-space-gray.jpg
"Apple iPhone XS 512ГБ, Золотой","iOS 5.8"" 512GB 12Mpx",18 499 лей,16 999 лей,darwin-apple-iphone-xs-512gb-gold.jpg
"Apple iPhone X 64ГБ, Серебряный","iOS 5.8"" 64GB 12Mpx",13 499 лей,12 999 лей,apple_iphone_x_64gb_silver_1.jpg
"Apple iPhone X 64ГБ, Серый Космос","iOS 5.8"" 64GB 12Mpx",13 499 лей,12 999 лей,apple_iphone_x_64gb_space_gray_1.jpg
"Apple iPhone X 256ГБ, Серебряный","iOS 5.8"" 256GB 12Mpx",14 999 лей,13 999 лей,darwin-apple-iphone-x-256gb-silver.jpg
"Apple iPhone X 256ГБ, Серый Космос","iOS 5.8"" 256GB 12Mpx",14 999 лей,13 999 лей,darwin-apple-iphone-x-256gb-space-gray.jpg
"Apple iPhone 8 256ГБ, Серый Космос",None,10 999 лей,9 999 лей,apple_iphone_8_gray1d-201124122443-darwin.jpg
"Apple iPhone 8 256ГБ, Золотой","iOS 4.7"" 256GB 12Mpx",10 999 лей,9 999 лей,darwin-apple-iphone-8-256gb-gold.jpg
"Apple iPhone 8 64ГБ, Серебряный","iOS 4.7"" 64GB 12Mpx",8 999 лей,7 999 лей,darwin-apple-iphone-8-64gb-silver.jpg
"Apple iPhone 8 64ГБ, Золотой","iOS 4.7"" 64GB 12Mpx",8 999 лей,7 999 лей,darwin-apple-iphone-8-64gb-gold.jpg
"Apple iPhone 7 Plus 32ГБ, Черный","iOS 5.5"" 32GB 12Mpx",11 499 лей,9 599 лей,darwin-apple-iphone-7-plus-32gb-black.jpg
"Apple iPhone 7 Plus 128ГБ, Черный","iOS 5.5"" 128GB 12Mpx",11 699 лей,11 199 лей,darwin-apple-iphone-7-plus-128gb-black.jpg
"Apple iPhone 6s 32ГБ, Серебряный","iOS, 4.7"", Mono SIM, 32GB, 12Mpx",None,None,darwin-apple-iphone-6s-32gb-silver.jpg
"Apple iPhone 6s 32ГБ, Серый Космос","iOS, 4.7"", Mono SIM, 32GB, 12Mpx",None,None,darwin-apple-iphone-6s-32gb-space-gray.jpg
"Apple iPhone 6s 32ГБ, Розовое Золото","iOS, 4.7"", Mono SIM, 32GB, 12Mpx",None,None,darwin-apple-iphone-6s-32gb-rose-gold.jpg
"Apple iPhone 6s 32ГБ, Золотой","iOS, 4.7"", Mono SIM, 32GB, 12Mpx",None,None,darwin-apple-iphone-6s-32gb-gold.jpg
"Apple iPhone 7 Plus 128ГБ, Розовое Золото","iOS 5.5"" 128GB 12Mpx",None,None,darwin-apple-iphone-7-plus-128gb-rose-gold.jpg
"Apple iPhone 7 32ГБ, Серебряный","iOS 4.7"" 32GB 12Mpx",5 999 лей,3 999 лей,apple_iphone_7_silver1d.jpg
"Apple iPhone 7 128ГБ, Серебряный","iOS 4.7"" 128GB 12Mpx",6 999 лей,4 499 лей,darwin-apple-iphone-7-128gb-silver.jpg
"Apple iPhone 7 Plus 32ГБ, Золотой","iOS 5.5"" 32GB 12Mpx",None,None,darwin-apple-iphone-7-plus-32gb-gold.jpg
